ImpactID	Desc	Name	IsForever	MaxOverlayCount	IsNeedNoticeClient	BuffIcon	BuffType	LogicID	DelayTime	EffectId	PlayTime	IsRemoveEffectFadeOut	FadeOutRule	MutexcollectionId	Mutexpriority	ParamValue_01	ParamValue_02	ParamValue_03	ParamValue_04	ParamValue_05	ParamValue_06	ParamValue_07	ParamValue_08	ParamValue_09	ParamValue_10	ParamValue_11	ParamValue_12	ParamValue_13	ParamValue_14	ParamValue_15
24707	派发减速标记子buff	寒冰镜7级	0	-1	0	-1	1	2	500	-1	-1	0	3	-1	-1	164707	4	1	4	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
24708	派发减速标记子buff	寒冰镜8级	0	-1	0	-1	1	2	500	-1	-1	0	3	-1	-1	164708	4	1	4	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
24709	派发减速标记子buff	寒冰镜9级	0	-1	0	-1	1	2	500	-1	-1	0	3	-1	-1	164709	4	1	4	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
24710	派发减速标记子buff	寒冰镜10级	0	-1	0	-1	1	2	500	-1	-1	0	3	-1	-1	164710	4	1	4	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
26040	派发减速主buff	霜瀑1级	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	46040	4	1	5	-1	-1	5	-1	-1	-1	-1	-1	-1	-1	-1
26041	派发减速主buff	霜瀑2级	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	46041	4	1	5	-1	-1	5	-1	-1	-1	-1	-1	-1	-1	-1
26042	派发减速主buff	霜瀑3级	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	46042	4	1	5	-1	-1	5	-1	-1	-1	-1	-1	-1	-1	-1
26043	派发减速主buff	霜瀑4级	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	46043	4	1	5	-1	-1	5	-1	-1	-1	-1	-1	-1	-1	-1
26044	派发减速主buff	霜瀑5级	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	46044	4	1	5	-1	-1	5	-1	-1	-1	-1	-1	-1	-1	-1
27001	派发物魔攻击子buff	增加物魔攻击	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	47001	8	1	10	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
27002	派发物魔防御子buff	增加物魔防御	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	47002	8	1	10	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
27003	派发暴击子buff	增加暴击	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	47003	8	1	10	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
27004	派发回血击子buff	恢复血量	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	57001	8	1	10	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
27005	派发标记buff	生死符-天山童姥	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	167001	4	1	20	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
27006	派发伤害子buff	聚贤庄BOSS1技能-千娇百媚	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	7006	4	1	20	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
27007	派发伤害子buff	聚贤庄BOSS3技能-袖里乾坤	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	7008	4	1	7	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
27008	派发伤害子buff	聚贤庄BOSS5技能-降龙十八掌	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	7010	4	1	7	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
27009	派发传染子buff	三笑逍遥散	0	1	0	-1	0	2	3000	-1	0	0	3	-1	1	67001	4	1	3	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
27010	派发群伤buff	袈裟伏魔功群伤	0	-1	0	-1	0	2	5000	188	1	0	-1	-1	-1	7016	4	1	3	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
28010	派发加血子buff	师门技能3-1级	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	58001	3	1	20	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
28011	派发加血子buff	师门技能3-2级	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	58002	3	1	20	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
28012	派发加血子buff	师门技能3-3级	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	58003	3	1	20	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
28013	派发加血子buff	师门技能3-4级	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	58004	3	1	20	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
28014	派发加血子buff	师门技能3-5级	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	58005	3	1	20	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
28015	派发加血子buff	师门技能3-6级	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	58006	3	1	20	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
28016	派发加血子buff	师门技能3-7级	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	58007	3	1	20	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
28017	派发加血子buff	师门技能3-8级	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	58008	3	1	20	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
28018	派发加血子buff	师门技能3-9级	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	58009	3	1	20	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
28019	派发加血子buff	师门技能3-10级	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	58010	3	1	20	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
28020	派发加攻子buff	师门技能4-1级	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	48022	3	1	20	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
28021	派发加攻子buff	师门技能4-2级	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	48023	3	1	20	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
28022	派发加攻子buff	师门技能4-3级	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	48024	3	1	20	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
28023	派发加攻子buff	师门技能4-4级	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	48025	3	1	20	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
28024	派发加攻子buff	师门技能4-5级	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	48026	3	1	20	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
28025	派发加攻子buff	师门技能4-6级	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	48027	3	1	20	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
28026	派发加攻子buff	师门技能4-7级	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	48028	3	1	20	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
28027	派发加攻子buff	师门技能4-8级	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	48029	3	1	20	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
28028	派发加攻子buff	师门技能4-9级	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	48030	3	1	20	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
28029	派发加攻子buff	师门技能4-10级	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	48031	3	1	20	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
28030	派发伤害子buff	珍珑棋局-黄金棋子爆炸	0	-1	0	-1	0	2	10000	207	1	0	3	-1	-1	7018	4	1	20	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
31401	定时派发伤害子buff	摩诃无量1级	0	-1	0	-1	1	3	300	-1	-1	0	3	-1	-1	3600	300	1401	4	1	4	-1	-1	10	-1	-1	-1	-1	-1	-1
31402	定时派发伤害子buff	摩诃无量2级	0	-1	0	-1	1	3	300	-1	-1	0	3	-1	-1	3600	300	1402	4	1	4	-1	-1	10	-1	-1	-1	-1	-1	-1
31403	定时派发伤害子buff	摩诃无量3级	0	-1	0	-1	1	3	300	-1	-1	0	3	-1	-1	3600	300	1403	4	1	4	-1	-1	10	-1	-1	-1	-1	-1	-1
31404	定时派发伤害子buff	摩诃无量4级	0	-1	0	-1	1	3	300	-1	-1	0	3	-1	-1	3600	300	1404	4	1	4	-1	-1	10	-1	-1	-1	-1	-1	-1
31405	定时派发伤害子buff	摩诃无量5级	0	-1	0	-1	1	3	300	-1	-1	0	3	-1	-1	3600	300	1405	4	1	4	-1	-1	10	-1	-1	-1	-1	-1	-1
31406	定时派发伤害子buff	摩诃无量6级	0	-1	0	-1	1	3	300	-1	-1	0	3	-1	-1	3600	300	1406	4	1	4	-1	-1	10	-1	-1	-1	-1	-1	-1
31407	定时派发伤害子buff	摩诃无量7级	0	-1	0	-1	1	3	300	-1	-1	0	3	-1	-1	3600	300	1407	4	1	4	-1	-1	10	-1	-1	-1	-1	-1	-1
31408	定时派发伤害子buff	摩诃无量8级	0	-1	0	-1	1	3	300	-1	-1	0	3	-1	-1	3600	300	1408	4	1	4	-1	-1	10	-1	-1	-1	-1	-1	-1
31409	定时派发伤害子buff	摩诃无量9级	0	-1	0	-1	1	3	300	-1	-1	0	3	-1	-1	3600	300	1409	4	1	4	-1	-1	10	-1	-1	-1	-1	-1	-1
31410	定时派发伤害子buff	摩诃无量10级	0	-1	0	-1	1	3	300	-1	-1	0	3	-1	-1	3600	300	1410	4	1	4	-1	-1	10	-1	-1	-1	-1	-1	-1
34401	定时派发伤害子buff	祝融掌1级	0	-1	0	-1	1	3	767	-1	-1	0	3	-1	-1	3800	100	4401	4	3	7	3	-1	10	-1	-1	-1	-1	-1	-1
34402	定时派发减速子buff	祝融掌1级	0	-1	0	-1	1	3	767	-1	-1	0	3	-1	-1	3800	100	44401	4	3	7	3	-1	10	-1	-1	-1	-1	-1	-1
34403	定时派发伤害子buff	祝融掌2级	0	-1	0	-1	1	3	767	-1	-1	0	3	-1	-1	3800	100	4402	4	3	7	3	-1	10	-1	-1	-1	-1	-1	-1
34404	定时派发减速子buff	祝融掌2级	0	-1	0	-1	1	3	767	-1	-1	0	3	-1	-1	3800	100	44402	4	3	7	3	-1	10	-1	-1	-1	-1	-1	-1
34405	定时派发伤害子buff	祝融掌3级	0	-1	0	-1	1	3	767	-1	-1	0	3	-1	-1	3800	100	4403	4	3	7	3	-1	10	-1	-1	-1	-1	-1	-1
34406	定时派发减速子buff	祝融掌3级	0	-1	0	-1	1	3	767	-1	-1	0	3	-1	-1	3800	100	44403	4	3	7	3	-1	10	-1	-1	-1	-1	-1	-1
34407	定时派发伤害子buff	祝融掌4级	0	-1	0	-1	1	3	767	-1	-1	0	3	-1	-1	3800	100	4404	4	3	7	3	-1	10	-1	-1	-1	-1	-1	-1
34408	定时派发减速子buff	祝融掌4级	0	-1	0	-1	1	3	767	-1	-1	0	3	-1	-1	3800	100	44404	4	3	7	3	-1	10	-1	-1	-1	-1	-1	-1
34409	定时派发伤害子buff	祝融掌5级	0	-1	0	-1	1	3	767	-1	-1	0	3	-1	-1	3800	100	4405	4	3	7	3	-1	10	-1	-1	-1	-1	-1	-1
34410	定时派发减速子buff	祝融掌5级	0	-1	0	-1	1	3	767	-1	-1	0	3	-1	-1	3800	100	44405	4	3	7	3	-1	10	-1	-1	-1	-1	-1	-1
34411	定时派发伤害子buff	祝融掌6级	0	-1	0	-1	1	3	767	-1	-1	0	3	-1	-1	3800	100	4406	4	3	7	3	-1	10	-1	-1	-1	-1	-1	-1
34412	定时派发减速子buff	祝融掌6级	0	-1	0	-1	1	3	767	-1	-1	0	3	-1	-1	3800	100	44406	4	3	7	3	-1	10	-1	-1	-1	-1	-1	-1
34413	定时派发伤害子buff	祝融掌7级	0	-1	0	-1	1	3	767	-1	-1	0	3	-1	-1	3800	100	4407	4	3	7	3	-1	10	-1	-1	-1	-1	-1	-1
34414	定时派发减速子buff	祝融掌7级	0	-1	0	-1	1	3	767	-1	-1	0	3	-1	-1	3800	100	44407	4	3	7	3	-1	10	-1	-1	-1	-1	-1	-1
34415	定时派发伤害子buff	祝融掌8级	0	-1	0	-1	1	3	767	-1	-1	0	3	-1	-1	3800	100	4408	4	3	7	3	-1	10	-1	-1	-1	-1	-1	-1
34416	定时派发减速子buff	祝融掌8级	0	-1	0	-1	1	3	767	-1	-1	0	3	-1	-1	3800	100	44408	4	3	7	3	-1	10	-1	-1	-1	-1	-1	-1
34417	定时派发伤害子buff	祝融掌9级	0	-1	0	-1	1	3	767	-1	-1	0	3	-1	-1	3800	100	4409	4	3	7	3	-1	10	-1	-1	-1	-1	-1	-1
34418	定时派发减速子buff	祝融掌9级	0	-1	0	-1	1	3	767	-1	-1	0	3	-1	-1	3800	100	44409	4	3	7	3	-1	10	-1	-1	-1	-1	-1	-1
34419	定时派发伤害子buff	祝融掌10级	0	-1	0	-1	1	3	767	-1	-1	0	3	-1	-1	3800	100	4410	4	3	7	3	-1	10	-1	-1	-1	-1	-1	-1
34420	定时派发减速子buff	祝融掌10级	0	-1	0	-1	1	3	767	-1	-1	0	3	-1	-1	3800	100	44410	4	3	7	3	-1	10	-1	-1	-1	-1	-1	-1
34601	定时派发伤害	寒霜怒雪1级	0	-1	0	-1	1	3	900	-1	-1	0	3	-1	-1	4000	1000	4603	4	1	5	-1	-1	10	-1	-1	-1	-1	-1	-1
34602	定时派发减速	寒霜怒雪1级	0	-1	0	-1	1	3	900	-1	-1	0	3	-1	-1	4000	1000	44604	4	1	5	-1	-1	10	-1	-1	-1	-1	-1	-1
34603	定时派发伤害	寒霜怒雪2级	0	-1	0	-1	1	3	900	-1	-1	0	3	-1	-1	4000	1000	4604	4	1	5	-1	-1	10	-1	-1	-1	-1	-1	-1
34604	定时派发减速	寒霜怒雪2级	0	-1	0	-1	1	3	900	-1	-1	0	3	-1	-1	4000	1000	44605	4	1	5	-1	-1	10	-1	-1	-1	-1	-1	-1
34605	定时派发伤害	寒霜怒雪3级	0	-1	0	-1	1	3	900	-1	-1	0	3	-1	-1	4000	1000	4605	4	1	5	-1	-1	10	-1	-1	-1	-1	-1	-1
34606	定时派发减速	寒霜怒雪3级	0	-1	0	-1	1	3	900	-1	-1	0	3	-1	-1	4000	1000	44606	4	1	5	-1	-1	10	-1	-1	-1	-1	-1	-1
34607	定时派发伤害	寒霜怒雪4级	0	-1	0	-1	1	3	900	-1	-1	0	3	-1	-1	4000	1000	4606	4	1	5	-1	-1	10	-1	-1	-1	-1	-1	-1
34608	定时派发减速	寒霜怒雪4级	0	-1	0	-1	1	3	900	-1	-1	0	3	-1	-1	4000	1000	44607	4	1	5	-1	-1	10	-1	-1	-1	-1	-1	-1
34609	定时派发伤害	寒霜怒雪5级	0	-1	0	-1	1	3	900	-1	-1	0	3	-1	-1	4000	1000	4607	4	1	5	-1	-1	10	-1	-1	-1	-1	-1	-1
34610	定时派发减速	寒霜怒雪5级	0	-1	0	-1	1	3	900	-1	-1	0	3	-1	-1	4000	1000	44608	4	1	5	-1	-1	10	-1	-1	-1	-1	-1	-1
34611	定时派发伤害	寒霜怒雪6级	0	-1	0	-1	1	3	900	-1	-1	0	3	-1	-1	5000	1000	4608	4	1	5	-1	-1	10	-1	-1	-1	-1	-1	-1
34612	定时派发减速	寒霜怒雪6级	0	-1	0	-1	1	3	900	-1	-1	0	3	-1	-1	4000	1000	44609	4	1	5	-1	-1	10	-1	-1	-1	-1	-1	-1
34613	定时派发伤害	寒霜怒雪7级	0	-1	0	-1	1	3	900	-1	-1	0	3	-1	-1	6000	1000	4609	4	1	5	-1	-1	10	-1	-1	-1	-1	-1	-1
34614	定时派发减速	寒霜怒雪7级	0	-1	0	-1	1	3	900	-1	-1	0	3	-1	-1	4000	1000	44610	4	1	5	-1	-1	10	-1	-1	-1	-1	-1	-1
34615	定时派发伤害	寒霜怒雪8级	0	-1	0	-1	1	3	900	-1	-1	0	3	-1	-1	7000	1000	4610	4	1	5	-1	-1	10	-1	-1	-1	-1	-1	-1
34616	定时派发减速	寒霜怒雪8级	0	-1	0	-1	1	3	900	-1	-1	0	3	-1	-1	4000	1000	44611	4	1	5	-1	-1	10	-1	-1	-1	-1	-1	-1
34617	定时派发伤害	寒霜怒雪9级	0	-1	0	-1	1	3	900	-1	-1	0	3	-1	-1	8000	1000	4611	4	1	5	-1	-1	10	-1	-1	-1	-1	-1	-1
34618	定时派发减速	寒霜怒雪9级	0	-1	0	-1	1	3	900	-1	-1	0	3	-1	-1	4000	1000	44612	4	1	5	-1	-1	10	-1	-1	-1	-1	-1	-1
34619	定时派发伤害	寒霜怒雪10级	0	-1	0	-1	1	3	900	-1	-1	0	3	-1	-1	9000	1000	4612	4	1	5	-1	-1	10	-1	-1	-1	-1	-1	-1
34620	定时派发减速	寒霜怒雪10级	0	-1	0	-1	1	3	900	-1	-1	0	3	-1	-1	4000	1000	44613	4	1	5	-1	-1	10	-1	-1	-1	-1	-1	-1
37001	派发标记子buff	聚贤庄BOSS4技能-挑拨离间	0	-1	0	-1	1	3	0	205	1	1	3	-1	-1	14000	1000	7011	4	1	8	-1	-1	10	-1	-1	-1	-1	-1	-1
37002	丁春秋群伤buff	少室山丁春秋-腐尸无边	0	-1	0	-1	1	3	0	158	0	1	3	-1	-1	8000	1000	7015	4	1	3	-1	-1	10	-1	-1	-1	-1	-1	-1
38000	定时派发24号子buff	师门技能6-1级	0	-1	0	-1	1	3	0	-1	-1	1	-1	79	1	1800000	60000	248000	3	1	20	-1	-1	9999	-1	-1	-1	-1	-1	-1
38001	定时派发24号子buff	师门技能6-2级	0	-1	0	-1	1	3	0	-1	-1	1	-1	79	2	1800000	60000	248001	3	1	20	-1	-1	9999	-1	-1	-1	-1	-1	-1
38002	定时派发24号子buff	师门技能6-3级	0	-1	0	-1	1	3	0	-1	-1	1	-1	79	3	1800000	60000	248002	3	1	20	-1	-1	9999	-1	-1	-1	-1	-1	-1
38003	定时派发24号子buff	师门技能6-4级	0	-1	0	-1	1	3	0	-1	-1	1	-1	79	4	1800000	60000	248003	3	1	20	-1	-1	9999	-1	-1	-1	-1	-1	-1
38004	定时派发24号子buff	师门技能6-5级	0	-1	0	-1	1	3	0	-1	-1	1	-1	79	5	1800000	60000	248004	3	1	20	-1	-1	9999	-1	-1	-1	-1	-1	-1
38005	定时派发24号子buff	师门技能6-6级	0	-1	0	-1	1	3	0	-1	-1	1	-1	79	6	1800000	60000	248005	3	1	20	-1	-1	9999	-1	-1	-1	-1	-1	-1
38006	定时派发24号子buff	师门技能6-7级	0	-1	0	-1	1	3	0	-1	-1	1	-1	79	7	1800000	60000	248006	3	1	20	-1	-1	9999	-1	-1	-1	-1	-1	-1
38007	定时派发24号子buff	师门技能6-8级	0	-1	0	-1	1	3	0	-1	-1	1	-1	79	8	1800000	60000	248007	3	1	20	-1	-1	9999	-1	-1	-1	-1	-1	-1
38008	定时派发24号子buff	师门技能6-9级	0	-1	0	-1	1	3	0	-1	-1	1	-1	79	9	1800000	60000	248008	3	1	20	-1	-1	9999	-1	-1	-1	-1	-1	-1
38009	定时派发24号子buff	师门技能6-10级	0	-1	0	-1	1	3	0	-1	-1	1	-1	79	10	1800000	60000	248009	3	1	20	-1	-1	9999	-1	-1	-1	-1	-1	-1
39999	GM专用群伤BUFF	GM专用群伤BUFF	1	1	0	-1	1	3	0	-1	-1	0	-1	-1	-1	14000	1000	7001	4	1	8	-1	-1	10	-1	-1	-1	-1	-1	-1
41601	降防	韦陀杵1级	0	-1	0	-1	0	4	533	-1	-1	0	-1	4	1	5	0	-10	6	0	-10	-1	0	0	2500	-1	0	0	-1	-1
41602	降防	韦陀杵2级	0	-1	0	-1	0	4	533	-1	-1	0	-1	4	2	5	0	-12	6	0	-12	-1	0	0	2500	-1	0	0	-1	-1
41603	降防	韦陀杵3级	0	-1	0	-1	0	4	533	-1	-1	0	-1	4	3	5	0	-15	6	0	-15	-1	0	0	2500	-1	0	0	-1	-1
41604	降防	韦陀杵4级	0	-1	0	-1	0	4	533	-1	-1	0	-1	4	4	5	0	-18	6	0	-18	-1	0	0	2500	-1	0	0	-1	-1
41605	降防	韦陀杵5级	0	-1	0	-1	0	4	533	-1	-1	0	-1	4	5	5	0	-18	6	0	-18	-1	0	0	3000	-1	0	0	-1	-1
41606	降防	韦陀杵6级	0	-1	0	-1	0	4	533	-1	-1	0	-1	4	6	5	0	-21	6	0	-21	-1	0	0	3000	-1	0	0	-1	-1
41607	降防	韦陀杵7级	0	-1	0	-1	0	4	533	-1	-1	0	-1	4	7	5	0	-24	6	0	-24	-1	0	0	3000	-1	0	0	-1	-1
41608	降防	韦陀杵8级	0	-1	0	-1	0	4	533	-1	-1	0	-1	4	8	5	0	-27	6	0	-27	-1	0	0	3000	-1	0	0	-1	-1
41609	降防	韦陀杵9级	0	-1	0	-1	0	4	533	-1	-1	0	-1	4	9	5	0	-27	6	0	-27	-1	0	0	3500	-1	0	0	-1	-1
41610	降防	韦陀杵10级	0	-1	0	-1	0	4	533	-1	-1	0	-1	4	10	5	0	-30	6	0	-30	-1	0	0	3500	-1	0	0	-1	-1
41706	攻击修正子buff	狮吼功1级	0	-1	1	wuligongji	1	4	667	-1	-1	0	-1	5	1	3	0	15	4	0	15	-1	0	0	5000	-1	0	0	-1	-1
41707	攻击修正子buff	狮吼功2级	0	-1	1	wuligongji	1	4	667	-1	-1	0	-1	5	2	3	0	15	4	0	16	-1	0	0	5000	-1	0	0	-1	-1
41708	攻击修正子buff	狮吼功3级	0	-1	1	wuligongji	1	4	667	-1	-1	0	-1	5	3	3	0	15	4	0	17	-1	0	0	5000	-1	0	0	-1	-1
41709	攻击修正子buff	狮吼功4级	0	-1	1	wuligongji	1	4	667	-1	-1	0	-1	5	4	3	0	15	4	0	18	-1	0	0	5000	-1	0	0	-1	-1
41710	攻击修正子buff	狮吼功5级	0	-1	1	wuligongji	1	4	667	-1	-1	0	-1	5	5	3	0	15	4	0	20	-1	0	0	5000	-1	0	0	-1	-1
41711	攻击修正子buff	狮吼功6级	0	-1	1	wuligongji	1	4	667	-1	-1	0	-1	5	6	3	0	15	4	0	20	-1	0	0	5000	-1	0	0	-1	-1
41712	攻击修正子buff	狮吼功7级	0	-1	1	wuligongji	1	4	667	-1	-1	0	-1	5	7	3	0	15	4	0	20	-1	0	0	6000	-1	0	0	-1	-1
41713	攻击修正子buff	狮吼功8级	0	-1	1	wuligongji	1	4	667	-1	-1	0	-1	5	8	3	0	15	4	0	20	-1	0	0	7000	-1	0	0	-1	-1
41714	攻击修正子buff	狮吼功9级	0	-1	1	wuligongji	1	4	667	-1	-1	0	-1	5	9	3	0	15	4	0	20	-1	0	0	8000	-1	0	0	-1	-1
41715	攻击修正子buff	狮吼功10级	0	-1	1	wuligongji	1	4	667	-1	-1	0	-1	5	10	3	0	15	4	0	20	-1	0	0	9000	-1	0	0	-1	-1
42401	闪避修正	阳关三叠1级	0	-1	1	shanbi	1	4	100	-1	-1	0	-1	80	1	8	0	50	-1	0	0	-1	0	0	4000	-1	0	0	-1	-1
42402	闪避修正	阳关三叠2级	0	-1	1	shanbi	1	4	100	-1	-1	0	-1	80	2	8	0	50	-1	0	0	-1	0	0	4000	-1	0	0	-1	-1
42403	闪避修正	阳关三叠3级	0	-1	1	shanbi	1	4	100	-1	-1	0	-1	80	3	8	0	50	-1	0	0	-1	0	0	4000	-1	0	0	-1	-1
42404	闪避修正	阳关三叠4级	0	-1	1	shanbi	1	4	100	-1	-1	0	-1	80	4	8	0	50	-1	0	0	-1	0	0	4000	-1	0	0	-1	-1
42405	闪避修正	阳关三叠5级	0	-1	1	shanbi	1	4	100	-1	-1	0	-1	80	5	8	0	50	-1	0	0	-1	0	0	4000	-1	0	0	-1	-1
42406	闪避修正	阳关三叠6级	0	-1	1	shanbi	1	4	100	-1	-1	0	-1	80	6	8	0	50	-1	0	0	-1	0	0	4000	-1	0	0	-1	-1
42407	闪避修正	阳关三叠7级	0	-1	1	shanbi	1	4	100	-1	-1	0	-1	80	7	8	0	50	-1	0	0	-1	0	0	4000	-1	0	0	-1	-1
42408	闪避修正	阳关三叠8级	0	-1	1	shanbi	1	4	100	-1	-1	0	-1	80	8	8	0	50	-1	0	0	-1	0	0	4000	-1	0	0	-1	-1
42409	闪避修正	阳关三叠9级	0	-1	1	shanbi	1	4	100	-1	-1	0	-1	80	9	8	0	50	-1	0	0	-1	0	0	4000	-1	0	0	-1	-1
42410	闪避修正	阳关三叠10级	0	-1	1	shanbi	1	4	100	-1	-1	0	-1	80	10	8	0	50	-1	0	0	-1	0	0	4000	-1	0	0	-1	-1
42602	命中修正	生死符1级	0	-1	0	-1	0	4	1167	-1	-1	0	-1	6	1	7	0	-30	-1	0	0	-1	0	0	3000	-1	0	0	-1	-1
42603	命中修正	生死符2级	0	-1	0	-1	0	4	1167	-1	-1	0	-1	6	2	7	0	-33	-1	0	0	-1	0	0	3000	-1	0	0	-1	-1
42604	命中修正	生死符3级	0	-1	0	-1	0	4	1167	-1	-1	0	-1	6	3	7	0	-36	-1	0	0	-1	0	0	3000	-1	0	0	-1	-1
42605	命中修正	生死符4级	0	-1	0	-1	0	4	1167	-1	-1	0	-1	6	4	7	0	-36	-1	0	0	-1	0	0	3500	-1	0	0	-1	-1
42606	命中修正	生死符5级	0	-1	0	-1	0	4	1167	-1	-1	0	-1	6	5	7	0	-39	-1	0	0	-1	0	0	3500	-1	0	0	-1	-1
42607	命中修正	生死符6级	0	-1	0	-1	0	4	1167	-1	-1	0	-1	6	6	7	0	-42	-1	0	0	-1	0	0	3500	-1	0	0	-1	-1
42608	命中修正	生死符7级	0	-1	0	-1	0	4	1167	-1	-1	0	-1	6	7	7	0	-42	-1	0	0	-1	0	0	4000	-1	0	0	-1	-1
42609	命中修正	生死符8级	0	-1	0	-1	0	4	1167	-1	-1	0	-1	6	8	7	0	-45	-1	0	0	-1	0	0	4000	-1	0	0	-1	-1
42610	命中修正	生死符9级	0	-1	0	-1	0	4	1167	-1	-1	0	-1	6	9	7	0	-48	-1	0	0	-1	0	0	4000	-1	0	0	-1	-1
42611	命中修正	生死符10级	0	-1	0	-1	0	4	1167	-1	-1	0	-1	6	10	7	0	-50	-1	0	0	-1	0	0	4500	-1	0	0	-1	-1
42701	闪避修正	雪花六出1级	0	-1	1	shanbi	1	4	667	-1	-1	0	-1	7	1	8	0	85	-1	0	0	-1	0	0	12000	-1	0	0	-1	-1
42702	额外闪避修正	雪花六出1级	0	-1	1	shanbi	1	4	667	-1	-1	0	-1	8	1	8	0	50	-1	0	0	-1	0	0	2000	-1	0	0	-1	-1
42703	闪避修正	雪花六出2级	0	-1	1	shanbi	1	4	667	-1	-1	0	-1	7	2	8	0	90	-1	0	0	-1	0	0	12000	-1	0	0	-1	-1
42704	额外闪避修正	雪花六出2级	0	-1	1	shanbi	1	4	667	-1	-1	0	-1	8	2	8	0	50	-1	0	0	-1	0	0	2000	-1	0	0	-1	-1
42705	闪避修正	雪花六出3级	0	-1	1	shanbi	1	4	667	-1	-1	0	-1	7	3	8	0	100	-1	0	0	-1	0	0	12000	-1	0	0	-1	-1
42706	额外闪避修正	雪花六出3级	0	-1	1	shanbi	1	4	667	-1	-1	0	-1	8	3	8	0	50	-1	0	0	-1	0	0	2000	-1	0	0	-1	-1
