Id	Desc	Name	Icon	Tips	ClassID	SubClassID	ThirdClassID	Quality	MinLevelRequire	MaxLevelRequire	CanUse	BindType	CanSell	SellPrice	SellMoneyType	MaxStackSize	ProfessionRequire	SortId	CompoundType	CompondLevel	MaxStorageCount	HyperLinkColor	SoundID	ExistTime	DropIcon	DropScaling	DropEffectId	CanThrow	Exp	IsCanConsign	IsCanCangKu	IsCanQianKunDai	IsCanBatchUse	IsNeedAddRemind
61109	散件白丐帮头部(90)	掌钵绫罗帽	maozi08	棒可伏恶犬，掌能降群龙	1	2	1	1	90	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_MaoZi	0.005	-1	0	3	1	1	0	1	0
61110	散件白丐帮头部(100)	掌钵金丝帽	maozi08	棒可伏恶犬，掌能降群龙	1	2	1	1	100	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_MaoZi	0.005	-1	0	3	1	1	0	1	0
61201	散件白丐帮上衣(10)	掌钵粗布衣	gaibang_puyu	棒可伏恶犬，掌能降群龙	1	3	1	1	10	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_YiFu	0.005	-1	0	3	1	1	0	1	0
61202	散件白丐帮上衣(20)	掌钵棉布衣	gaibang_puyu	棒可伏恶犬，掌能降群龙	1	3	1	1	20	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_YiFu	0.005	-1	0	3	1	1	0	1	0
61203	散件白丐帮上衣(30)	掌钵麻布衣	gaibang_puyu	棒可伏恶犬，掌能降群龙	1	3	1	1	30	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_YiFu	0.005	-1	0	3	1	1	0	1	0
61204	散件白丐帮上衣(40)	掌钵绒棉衣	gaibang_puyu	棒可伏恶犬，掌能降群龙	1	3	1	1	40	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_YiFu	0.005	-1	0	3	1	1	0	1	0
61205	散件白丐帮上衣(50)	掌钵绒织衣	gaibang_puyu	棒可伏恶犬，掌能降群龙	1	3	1	1	50	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_YiFu	0.005	-1	0	3	1	1	0	1	0
61206	散件白丐帮上衣(60)	掌钵苏绸衣	gaibang_puyu	棒可伏恶犬，掌能降群龙	1	3	1	1	60	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_YiFu	0.005	-1	0	3	1	1	0	1	0
61207	散件白丐帮上衣(70)	掌钵缎青衣	gaibang_puyu	棒可伏恶犬，掌能降群龙	1	3	1	1	70	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_YiFu	0.005	-1	0	3	1	1	0	1	0
61208	散件白丐帮上衣(80)	掌钵素纱衣	gaibang_puyu	棒可伏恶犬，掌能降群龙	1	3	1	1	80	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_YiFu	0.005	-1	0	3	1	1	0	1	0
61209	散件白丐帮上衣(90)	掌钵绫罗衣	gaibang_puyu	棒可伏恶犬，掌能降群龙	1	3	1	1	90	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_YiFu	0.005	-1	0	3	1	1	0	1	0
61210	散件白丐帮上衣(100)	掌钵金丝衣	gaibang_puyu	棒可伏恶犬，掌能降群龙	1	3	1	1	100	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_YiFu	0.005	-1	0	3	1	1	0	1	0
61301	散件白丐帮下衣(10)	掌钵粗布裤	kuzi01	棒可伏恶犬，掌能降群龙	1	4	1	1	10	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_KuZi	0.005	-1	0	3	1	1	0	1	0
61302	散件白丐帮下衣(20)	掌钵棉布裤	kuzi02	棒可伏恶犬，掌能降群龙	1	4	1	1	20	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_KuZi	0.005	-1	0	3	1	1	0	1	0
61303	散件白丐帮下衣(30)	掌钵麻布裤	kuzi03	棒可伏恶犬，掌能降群龙	1	4	1	1	30	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_KuZi	0.005	-1	0	3	1	1	0	1	0
61304	散件白丐帮下衣(40)	掌钵绒棉裤	kuzi04	棒可伏恶犬，掌能降群龙	1	4	1	1	40	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_KuZi	0.005	-1	0	3	1	1	0	1	0
61305	散件白丐帮下衣(50)	掌钵绒织裤	kuzi05	棒可伏恶犬，掌能降群龙	1	4	1	1	50	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_KuZi	0.005	-1	0	3	1	1	0	1	0
61306	散件白丐帮下衣(60)	掌钵苏绸裤	kuzi06	棒可伏恶犬，掌能降群龙	1	4	1	1	60	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_KuZi	0.005	-1	0	3	1	1	0	1	0
61307	散件白丐帮下衣(70)	掌钵缎青裤	kuzi07	棒可伏恶犬，掌能降群龙	1	4	1	1	70	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_KuZi	0.005	-1	0	3	1	1	0	1	0
61308	散件白丐帮下衣(80)	掌钵素纱裤	kuzi08	棒可伏恶犬，掌能降群龙	1	4	1	1	80	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_KuZi	0.005	-1	0	3	1	1	0	1	0
61309	散件白丐帮下衣(90)	掌钵绫罗裤	kuzi08	棒可伏恶犬，掌能降群龙	1	4	1	1	90	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_KuZi	0.005	-1	0	3	1	1	0	1	0
61310	散件白丐帮下衣(100)	掌钵金丝裤	kuzi08	棒可伏恶犬，掌能降群龙	1	4	1	1	100	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_KuZi	0.005	-1	0	3	1	1	0	1	0
61401	散件白丐帮鞋子(10)	掌钵粗布靴	xiezi01	棒可伏恶犬，掌能降群龙	1	6	1	1	10	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_XieZi	0.005	-1	0	3	1	1	0	1	0
61402	散件白丐帮鞋子(20)	掌钵棉布靴	xiezi02	棒可伏恶犬，掌能降群龙	1	6	1	1	20	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_XieZi	0.005	-1	0	3	1	1	0	1	0
61403	散件白丐帮鞋子(30)	掌钵麻布靴	xiezi03	棒可伏恶犬，掌能降群龙	1	6	1	1	30	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_XieZi	0.005	-1	0	3	1	1	0	1	0
61404	散件白丐帮鞋子(40)	掌钵绒棉靴	xiezi04	棒可伏恶犬，掌能降群龙	1	6	1	1	40	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_XieZi	0.005	-1	0	3	1	1	0	1	0
61405	散件白丐帮鞋子(50)	掌钵绒织靴	xiezi05	棒可伏恶犬，掌能降群龙	1	6	1	1	50	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_XieZi	0.005	-1	0	3	1	1	0	1	0
61406	散件白丐帮鞋子(60)	掌钵苏绸靴	xiezi06	棒可伏恶犬，掌能降群龙	1	6	1	1	60	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_XieZi	0.005	-1	0	3	1	1	0	1	0
61407	散件白丐帮鞋子(70)	掌钵缎青靴	xiezi07	棒可伏恶犬，掌能降群龙	1	6	1	1	70	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_XieZi	0.005	-1	0	3	1	1	0	1	0
61408	散件白丐帮鞋子(80)	掌钵素纱靴	xiezi08	棒可伏恶犬，掌能降群龙	1	6	1	1	80	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_XieZi	0.005	-1	0	3	1	1	0	1	0
61409	散件白丐帮鞋子(90)	掌钵绫罗靴	xiezi08	棒可伏恶犬，掌能降群龙	1	6	1	1	90	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_XieZi	0.005	-1	0	3	1	1	0	1	0
61410	散件白丐帮鞋子(100)	掌钵金丝靴	xiezi08	棒可伏恶犬，掌能降群龙	1	6	1	1	100	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_XieZi	0.005	-1	0	3	1	1	0	1	0
61501	散件白丐帮手腕(10)	掌钵黑铁腕	shoutao01	棒可伏恶犬，掌能降群龙	1	5	1	1	10	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_HuWan	0.005	-1	0	3	1	1	0	1	0
61502	散件白丐帮手腕(20)	掌钵铸铁腕	shoutao02	棒可伏恶犬，掌能降群龙	1	5	1	1	20	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_HuWan	0.005	-1	0	3	1	1	0	1	0
61503	散件白丐帮手腕(30)	掌钵精铁腕	shoutao03	棒可伏恶犬，掌能降群龙	1	5	1	1	30	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_HuWan	0.005	-1	0	3	1	1	0	1	0
61504	散件白丐帮手腕(40)	掌钵白钢腕	shoutao04	棒可伏恶犬，掌能降群龙	1	5	1	1	40	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_HuWan	0.005	-1	0	3	1	1	0	1	0
61505	散件白丐帮手腕(50)	掌钵精钢腕	shoutao05	棒可伏恶犬，掌能降群龙	1	5	1	1	50	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_HuWan	0.005	-1	0	3	1	1	0	1	0
61506	散件白丐帮手腕(60)	掌钵青铜腕	shoutao06	棒可伏恶犬，掌能降群龙	1	5	1	1	60	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_HuWan	0.005	-1	0	3	1	1	0	1	0
61507	散件白丐帮手腕(70)	掌钵秘银腕	shoutao07	棒可伏恶犬，掌能降群龙	1	5	1	1	70	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_HuWan	0.005	-1	0	3	1	1	0	1	0
61508	散件白丐帮手腕(80)	掌钵镶金腕	shoutao08	棒可伏恶犬，掌能降群龙	1	5	1	1	80	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_HuWan	0.005	-1	0	3	1	1	0	1	0
61509	散件白丐帮手腕(90)	掌钵合金腕	shoutao08	棒可伏恶犬，掌能降群龙	1	5	1	1	90	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_HuWan	0.005	-1	0	3	1	1	0	1	0
61510	散件白丐帮手腕(100)	掌钵玄金腕	shoutao08	棒可伏恶犬，掌能降群龙	1	5	1	1	100	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_HuWan	0.005	-1	0	3	1	1	0	1	0
61601	散件白丐帮武器(10)	掌钵精钢杵	gaibang_weapon_01	棒可伏恶犬，掌能降群龙	1	1	1	1	10	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_WuQi_TianShan	0.005	-1	0	3	1	1	0	1	0
61602	散件白丐帮武器(20)	掌钵幽冥杵	gaibang_weapon_01	棒可伏恶犬，掌能降群龙	1	1	1	1	20	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_WuQi_TianShan	0.005	-1	0	3	1	1	0	1	0
61603	散件白丐帮武器(30)	掌钵如意杵	gaibang_weapon_01	棒可伏恶犬，掌能降群龙	1	1	1	1	30	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_WuQi_TianShan	0.005	-1	0	3	1	1	0	1	0
61604	散件白丐帮武器(40)	掌钵方天杵	gaibang_weapon_01	棒可伏恶犬，掌能降群龙	1	1	1	1	40	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_WuQi_TianShan	0.005	-1	0	3	1	1	0	1	0
61605	散件白丐帮武器(50)	掌钵金刚杵	gaibang_weapon_01	棒可伏恶犬，掌能降群龙	1	1	1	1	50	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_WuQi_TianShan	0.005	-1	0	3	1	1	0	1	0
61606	散件白丐帮武器(60)	掌钵追月杵	gaibang_weapon_01	棒可伏恶犬，掌能降群龙	1	1	1	1	60	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_WuQi_TianShan	0.005	-1	0	3	1	1	0	1	0
61607	散件白丐帮武器(70)	掌钵苍穹杵	gaibang_weapon_01	棒可伏恶犬，掌能降群龙	1	1	1	1	70	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_WuQi_TianShan	0.005	-1	0	3	1	1	0	1	0
61608	散件白丐帮武器(80)	掌钵伏魔杵	gaibang_weapon_01	棒可伏恶犬，掌能降群龙	1	1	1	1	80	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_WuQi_TianShan	0.005	-1	0	3	1	1	0	1	0
61609	散件白丐帮武器(90)	掌钵龙纹杵	gaibang_weapon_01	棒可伏恶犬，掌能降群龙	1	1	1	1	90	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_WuQi_TianShan	0.005	-1	0	3	1	1	0	1	0
61610	散件白丐帮武器(100)	掌钵光明杵	gaibang_weapon_01	棒可伏恶犬，掌能降群龙	1	1	1	1	100	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_WuQi_TianShan	0.005	-1	0	3	1	1	0	1	0
61701	散件白丐帮饰品1(10)	掌钵银饰吊坠	shipin_01	棒可伏恶犬，掌能降群龙	1	7	1	1	10	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_ShiPin	0.005	-1	0	3	1	1	0	1	0
61702	散件白丐帮饰品1(20)	掌钵黄金吊坠	shipin_02	棒可伏恶犬，掌能降群龙	1	7	1	1	20	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_ShiPin	0.005	-1	0	3	1	1	0	1	0
61703	散件白丐帮饰品1(30)	掌钵白金吊坠	shipin_03	棒可伏恶犬，掌能降群龙	1	7	1	1	30	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_ShiPin	0.005	-1	0	3	1	1	0	1	0
61704	散件白丐帮饰品1(40)	掌钵玛瑙吊坠	shipin_04	棒可伏恶犬，掌能降群龙	1	7	1	1	40	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_ShiPin	0.005	-1	0	3	1	1	0	1	0
61705	散件白丐帮饰品1(50)	掌钵琥珀吊坠	shipin_05	棒可伏恶犬，掌能降群龙	1	7	1	1	50	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_ShiPin	0.005	-1	0	3	1	1	0	1	0
61706	散件白丐帮饰品1(60)	掌钵白玉吊坠	shipin_06	棒可伏恶犬，掌能降群龙	1	7	1	1	60	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_ShiPin	0.005	-1	0	3	1	1	0	1	0
61707	散件白丐帮饰品1(70)	掌钵青玉吊坠	shipin_07	棒可伏恶犬，掌能降群龙	1	7	1	1	70	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_ShiPin	0.005	-1	0	3	1	1	0	1	0
61708	散件白丐帮饰品1(80)	掌钵红玉吊坠	shipin_08	棒可伏恶犬，掌能降群龙	1	7	1	1	80	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_ShiPin	0.005	-1	0	3	1	1	0	1	0
61709	散件白丐帮饰品1(90)	掌钵翡翠吊坠	shipin_08	棒可伏恶犬，掌能降群龙	1	7	1	1	90	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_ShiPin	0.005	-1	0	3	1	1	0	1	0
61710	散件白丐帮饰品1(100)	掌钵青金吊坠	shipin_08	棒可伏恶犬，掌能降群龙	1	7	1	1	100	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_ShiPin	0.005	-1	0	3	1	1	0	1	0
61801	散件白丐帮饰品2(10)	掌钵银饰戒指	jiezhi_01	棒可伏恶犬，掌能降群龙	1	8	1	1	10	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_JieZhi	0.005	-1	0	3	1	1	0	1	0
61802	散件白丐帮饰品2(20)	掌钵黄金戒指	jiezhi_02	棒可伏恶犬，掌能降群龙	1	8	1	1	20	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_JieZhi	0.005	-1	0	3	1	1	0	1	0
61803	散件白丐帮饰品2(30)	掌钵白金戒指	jiezhi_03	棒可伏恶犬，掌能降群龙	1	8	1	1	30	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_JieZhi	0.005	-1	0	3	1	1	0	1	0
61804	散件白丐帮饰品2(40)	掌钵玛瑙戒指	jiezhi_04	棒可伏恶犬，掌能降群龙	1	8	1	1	40	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_JieZhi	0.005	-1	0	3	1	1	0	1	0
61805	散件白丐帮饰品2(50)	掌钵琥珀戒指	jiezhi_05	棒可伏恶犬，掌能降群龙	1	8	1	1	50	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_JieZhi	0.005	-1	0	3	1	1	0	1	0
61806	散件白丐帮饰品2(60)	掌钵白玉戒指	jiezhi_06	棒可伏恶犬，掌能降群龙	1	8	1	1	60	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_JieZhi	0.005	-1	0	3	1	1	0	1	0
61807	散件白丐帮饰品2(70)	掌钵青玉戒指	jiezhi_07	棒可伏恶犬，掌能降群龙	1	8	1	1	70	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_JieZhi	0.005	-1	0	3	1	1	0	1	0
61808	散件白丐帮饰品2(80)	掌钵红玉戒指	jiezhi_08	棒可伏恶犬，掌能降群龙	1	8	1	1	80	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_JieZhi	0.005	-1	0	3	1	1	0	1	0
61809	散件白丐帮饰品2(90)	掌钵翡翠戒指	jiezhi_08	棒可伏恶犬，掌能降群龙	1	8	1	1	90	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_JieZhi	0.005	-1	0	3	1	1	0	1	0
61810	散件白丐帮饰品2(100)	掌钵青金戒指	jiezhi_08	棒可伏恶犬，掌能降群龙	1	8	1	1	100	200	1	2	1	2	0	1	4	100	-1	-1	999	1	-1	-1	DiaoLuo_JieZhi	0.005	-1	0	3	1	1	0	1	0
62101	散件绿丐帮头部(10)	掌棒粗布帽	maozi01	自称酒中仙，逍遥尘世中	1	2	1	2	10	200	1	2	1	4	0	1	4	100	-1	-1	999	2	-1	-1	DiaoLuo_MaoZi	0.005	-1	0	7	1	1	0	1	0
62102	散件绿丐帮头部(20)	掌棒棉布帽	maozi02	自称酒中仙，逍遥尘世中	1	2	1	2	20	200	1	2	1	4	0	1	4	100	-1	-1	999	2	-1	-1	DiaoLuo_MaoZi	0.005	-1	0	7	1	1	0	1	0
62103	散件绿丐帮头部(30)	掌棒麻布帽	maozi03	自称酒中仙，逍遥尘世中	1	2	1	2	30	200	1	2	1	4	0	1	4	100	-1	-1	999	2	-1	-1	DiaoLuo_MaoZi	0.005	-1	0	7	1	1	0	1	0
62104	散件绿丐帮头部(40)	掌棒绒棉帽	maozi04	自称酒中仙，逍遥尘世中	1	2	1	2	40	200	1	2	1	4	0	1	4	100	-1	-1	999	2	-1	-1	DiaoLuo_MaoZi	0.005	-1	0	7	1	1	0	1	0
62105	散件绿丐帮头部(50)	掌棒绒织帽	maozi05	自称酒中仙，逍遥尘世中	1	2	1	2	50	200	1	2	1	4	0	1	4	100	-1	-1	999	2	-1	-1	DiaoLuo_MaoZi	0.005	-1	0	7	1	1	0	1	0
62106	散件绿丐帮头部(60)	掌棒苏绸帽	maozi06	自称酒中仙，逍遥尘世中	1	2	1	2	60	200	1	2	1	4	0	1	4	100	-1	-1	999	2	-1	-1	DiaoLuo_MaoZi	0.005	-1	0	7	1	1	0	1	0
62107	散件绿丐帮头部(70)	掌棒缎青帽	maozi07	自称酒中仙，逍遥尘世中	1	2	1	2	70	200	1	2	1	4	0	1	4	100	-1	-1	999	2	-1	-1	DiaoLuo_MaoZi	0.005	-1	0	7	1	1	0	1	0
62108	散件绿丐帮头部(80)	掌棒素纱帽	maozi08	自称酒中仙，逍遥尘世中	1	2	1	2	80	200	1	2	1	4	0	1	4	100	-1	-1	999	2	-1	-1	DiaoLuo_MaoZi	0.005	-1	0	7	1	1	0	1	0
62109	散件绿丐帮头部(90)	掌棒绫罗帽	maozi08	自称酒中仙，逍遥尘世中	1	2	1	2	90	200	1	2	1	4	0	1	4	100	-1	-1	999	2	-1	-1	DiaoLuo_MaoZi	0.005	-1	0	7	1	1	0	1	0
62110	散件绿丐帮头部(100)	掌棒金丝帽	maozi08	自称酒中仙，逍遥尘世中	1	2	1	2	100	200	1	2	1	4	0	1	4	100	-1	-1	999	2	-1	-1	DiaoLuo_MaoZi	0.005	-1	0	7	1	1	0	1	0
62201	散件绿丐帮上衣(10)	掌棒粗布衣	gaibang_puyu	自称酒中仙，逍遥尘世中	1	3	1	2	10	200	1	2	1	4	0	1	4	100	-1	-1	999	2	-1	-1	DiaoLuo_YiFu	0.005	-1	0	7	1	1	0	1	0
62202	散件绿丐帮上衣(20)	掌棒棉布衣	gaibang_puyu	自称酒中仙，逍遥尘世中	1	3	1	2	20	200	1	2	1	4	0	1	4	100	-1	-1	999	2	-1	-1	DiaoLuo_YiFu	0.005	-1	0	7	1	1	0	1	0
62203	散件绿丐帮上衣(30)	掌棒麻布衣	gaibang_puyu	自称酒中仙，逍遥尘世中	1	3	1	2	30	200	1	2	1	4	0	1	4	100	-1	-1	999	2	-1	-1	DiaoLuo_YiFu	0.005	-1	0	7	1	1	0	1	0
62204	散件绿丐帮上衣(40)	掌棒绒棉衣	gaibang_puyu	自称酒中仙，逍遥尘世中	1	3	1	2	40	200	1	2	1	4	0	1	4	100	-1	-1	999	2	-1	-1	DiaoLuo_YiFu	0.005	-1	0	7	1	1	0	1	0
62205	散件绿丐帮上衣(50)	掌棒绒织衣	gaibang_puyu	自称酒中仙，逍遥尘世中	1	3	1	2	50	200	1	2	1	4	0	1	4	100	-1	-1	999	2	-1	-1	DiaoLuo_YiFu	0.005	-1	0	7	1	1	0	1	0
62206	散件绿丐帮上衣(60)	掌棒苏绸衣	gaibang_puyu	自称酒中仙，逍遥尘世中	1	3	1	2	60	200	1	2	1	4	0	1	4	100	-1	-1	999	2	-1	-1	DiaoLuo_YiFu	0.005	-1	0	7	1	1	0	1	0
62207	散件绿丐帮上衣(70)	掌棒缎青衣	gaibang_puyu	自称酒中仙，逍遥尘世中	1	3	1	2	70	200	1	2	1	4	0	1	4	100	-1	-1	999	2	-1	-1	DiaoLuo_YiFu	0.005	-1	0	7	1	1	0	1	0
62208	散件绿丐帮上衣(80)	掌棒素纱衣	gaibang_puyu	自称酒中仙，逍遥尘世中	1	3	1	2	80	200	1	2	1	4	0	1	4	100	-1	-1	999	2	-1	-1	DiaoLuo_YiFu	0.005	-1	0	7	1	1	0	1	0
62209	散件绿丐帮上衣(90)	掌棒绫罗衣	gaibang_puyu	自称酒中仙，逍遥尘世中	1	3	1	2	90	200	1	2	1	4	0	1	4	100	-1	-1	999	2	-1	-1	DiaoLuo_YiFu	0.005	-1	0	7	1	1	0	1	0
62210	散件绿丐帮上衣(100)	掌棒金丝衣	gaibang_puyu	自称酒中仙，逍遥尘世中	1	3	1	2	100	200	1	2	1	4	0	1	4	100	-1	-1	999	2	-1	-1	DiaoLuo_YiFu	0.005	-1	0	7	1	1	0	1	0
62301	散件绿丐帮下衣(10)	掌棒粗布裤	kuzi01	自称酒中仙，逍遥尘世中	1	4	1	2	10	200	1	2	1	4	0	1	4	100	-1	-1	999	2	-1	-1	DiaoLuo_KuZi	0.005	-1	0	7	1	1	0	1	0
62302	散件绿丐帮下衣(20)	掌棒棉布裤	kuzi02	自称酒中仙，逍遥尘世中	1	4	1	2	20	200	1	2	1	4	0	1	4	100	-1	-1	999	2	-1	-1	DiaoLuo_KuZi	0.005	-1	0	7	1	1	0	1	0
62303	散件绿丐帮下衣(30)	掌棒麻布裤	kuzi03	自称酒中仙，逍遥尘世中	1	4	1	2	30	200	1	2	1	4	0	1	4	100	-1	-1	999	2	-1	-1	DiaoLuo_KuZi	0.005	-1	0	7	1	1	0	1	0
62304	散件绿丐帮下衣(40)	掌棒绒棉裤	kuzi04	自称酒中仙，逍遥尘世中	1	4	1	2	40	200	1	2	1	4	0	1	4	100	-1	-1	999	2	-1	-1	DiaoLuo_KuZi	0.005	-1	0	7	1	1	0	1	0
62305	散件绿丐帮下衣(50)	掌棒绒织裤	kuzi05	自称酒中仙，逍遥尘世中	1	4	1	2	50	200	1	2	1	4	0	1	4	100	-1	-1	999	2	-1	-1	DiaoLuo_KuZi	0.005	-1	0	7	1	1	0	1	0
62306	散件绿丐帮下衣(60)	掌棒苏绸裤	kuzi06	自称酒中仙，逍遥尘世中	1	4	1	2	60	200	1	2	1	4	0	1	4	100	-1	-1	999	2	-1	-1	DiaoLuo_KuZi	0.005	-1	0	7	1	1	0	1	0
62307	散件绿丐帮下衣(70)	掌棒缎青裤	kuzi07	自称酒中仙，逍遥尘世中	1	4	1	2	70	200	1	2	1	4	0	1	4	100	-1	-1	999	2	-1	-1	DiaoLuo_KuZi	0.005	-1	0	7	1	1	0	1	0
62308	散件绿丐帮下衣(80)	掌棒素纱裤	kuzi08	自称酒中仙，逍遥尘世中	1	4	1	2	80	200	1	2	1	4	0	1	4	100	-1	-1	999	2	-1	-1	DiaoLuo_KuZi	0.005	-1	0	7	1	1	0	1	0
62309	散件绿丐帮下衣(90)	掌棒绫罗裤	kuzi08	自称酒中仙，逍遥尘世中	1	4	1	2	90	200	1	2	1	4	0	1	4	100	-1	-1	999	2	-1	-1	DiaoLuo_KuZi	0.005	-1	0	7	1	1	0	1	0
62310	散件绿丐帮下衣(100)	掌棒金丝裤	kuzi08	自称酒中仙，逍遥尘世中	1	4	1	2	100	200	1	2	1	4	0	1	4	100	-1	-1	999	2	-1	-1	DiaoLuo_KuZi	0.005	-1	0	7	1	1	0	1	0
62401	散件绿丐帮鞋子(10)	掌棒粗布靴	xiezi01	自称酒中仙，逍遥尘世中	1	6	1	2	10	200	1	2	1	4	0	1	4	100	-1	-1	999	2	-1	-1	DiaoLuo_XieZi	0.005	-1	0	7	1	1	0	1	0
62402	散件绿丐帮鞋子(20)	掌棒棉布靴	xiezi02	自称酒中仙，逍遥尘世中	1	6	1	2	20	200	1	2	1	4	0	1	4	100	-1	-1	999	2	-1	-1	DiaoLuo_XieZi	0.005	-1	0	7	1	1	0	1	0
