SkillExID	Desc	BaseId	SkillDesc	level	CombatValue	SkillLogic	LogicParam01	LogicParam02	LogicParam03	LogicParam04	RefixThreat	Radius	CDTimeId	SkillDelayTime	SkillContinueTime	YinChangTime	DelType_01	DelNum_01	DelType_02	DelNum_02	GainsType_01	GainsNum_01	GainsType_02	GainsNum_02	NextSkillId	Impact_01	Impact_2	Impact_03	Impact_04	Impact_05	Impact_06	SatrtMotionId	EndMotionId	CameraRockId	CameraRockRate	SceneEffectId	BulletEffectID_01	BulletEffectID_02	BulletEffectID_03	RangeEffectType	RangeEffectTarType	RangeEffectSize01	RangeEffectSize02
30804	无所遁形	308	段誉从凌波微步中悟出的步法，经王语嫣点拨后攻击方面有所增强。标记[a2ff00]5[-]步范围内所有敌人，被标记的敌人在之后的[a2ff00]10[-]秒内额外承受[a2ff00]11.5%[-]的伤害。	4	6090	0	10	-1	-1	-1	0	5	41	0	1100	0	201	150	-1	0	301	12	-1	0	30101	13605	-1	-1	-1	-1	-1	77	77	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
30805	无所遁形	308	段誉从凌波微步中悟出的步法，经王语嫣点拨后攻击方面有所增强。标记[a2ff00]5[-]步范围内所有敌人，被标记的敌人在之后的[a2ff00]10[-]秒内额外承受[a2ff00]12%[-]的伤害。	5	6910	0	10	-1	-1	-1	0	5	41	0	1100	0	201	240	-1	0	301	12	-1	0	30101	13606	-1	-1	-1	-1	-1	77	77	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
30806	无所遁形	308	段誉从凌波微步中悟出的步法，经王语嫣点拨后攻击方面有所增强。标记[a2ff00]5[-]步范围内所有敌人，被标记的敌人在之后的[a2ff00]10[-]秒内额外承受[a2ff00]12.5%[-]的伤害。	6	7720	0	10	-1	-1	-1	0	5	41	0	1100	0	201	380	-1	0	301	12	-1	0	30101	13607	-1	-1	-1	-1	-1	77	77	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
30807	无所遁形	308	段誉从凌波微步中悟出的步法，经王语嫣点拨后攻击方面有所增强。标记[a2ff00]5[-]步范围内所有敌人，被标记的敌人在之后的[a2ff00]10[-]秒内额外承受[a2ff00]13.5%[-]的伤害。	7	8530	0	10	-1	-1	-1	0	5	41	0	1100	0	201	490	-1	0	301	12	-1	0	30101	13608	-1	-1	-1	-1	-1	77	77	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
30808	无所遁形	308	段誉从凌波微步中悟出的步法，经王语嫣点拨后攻击方面有所增强。标记[a2ff00]5[-]步范围内所有敌人，被标记的敌人在之后的[a2ff00]10[-]秒内额外承受[a2ff00]14.5%[-]的伤害。	8	9340	0	10	-1	-1	-1	0	5	41	0	1100	0	201	640	-1	0	301	12	-1	0	30101	13609	-1	-1	-1	-1	-1	77	77	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
30809	无所遁形	308	段誉从凌波微步中悟出的步法，经王语嫣点拨后攻击方面有所增强。标记[a2ff00]5[-]步范围内所有敌人，被标记的敌人在之后的[a2ff00]10[-]秒内额外承受[a2ff00]15.5%[-]的伤害。	9	10160	0	10	-1	-1	-1	0	5	41	0	1100	0	201	960	-1	0	301	12	-1	0	30101	13610	-1	-1	-1	-1	-1	77	77	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
30810	无所遁形	308	段誉从凌波微步中悟出的步法，经王语嫣点拨后攻击方面有所增强。标记[a2ff00]5[-]步范围内所有敌人，被标记的敌人在之后的[a2ff00]10[-]秒内额外承受[a2ff00]16.5%[-]的伤害。	10	10970	0	10	-1	-1	-1	0	5	41	0	1100	0	201	1350	-1	0	301	12	-1	0	30101	13611	-1	-1	-1	-1	-1	77	77	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
40101	逍遥普攻	401	攻击[a2ff00]6[-]步范围内的单个敌人，每秒造成[a2ff00]100%[-]内功攻击伤害。自动连续攻击。	1	0	2	-1	-1	-1	-1	0	6	1	0	2000	0	-1	0	-1	0	301	1	-1	0	40101	104101	-1	-1	-1	-1	-1	17	19	13	100	-1	51	53	54	-1	-1	-1	-1
40201	毁天灭地	402	凝聚北冥真气，以阴柔内力形成巨大冰晶，震击八方。嘲讽全屏范围内所有敌人，造成等同于其生命上限的伤害。对BOSS和玩家无效。	1	0	8	-1	-1	-1	-1	0	10	15	0	4200	0	302	100	-1	0	-1	0	-1	0	-1	24201	24202	-1	-1	-1	-1	24	26	7	100	47	-1	-1	-1	-1	-1	-1	-1
40301	小无相功	403	逍遥派无上内功，鸠摩智曾以此内功催发拈花指。对单个敌人造成[a2ff00]200%[-]的内功攻击伤害。	1	730	6	1	18	43	43	0	6	11	0	1333	0	201	10	-1	0	301	5	-1	0	40101	4301	4302	4303	4304	-1	-1	23	23	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
40302	小无相功	403	逍遥派无上内功，鸠摩智曾以此内功催发拈花指。对单个敌人造成[a2ff00]205%[-]的内功攻击伤害。以内力激发的电弧能在敌人身上弹射[a2ff00]1[-]次，弹射造成[a2ff00]50%[-]内功攻击伤害。	2	890	6	2	18	43	43	0	6	11	0	1333	0	201	20	-1	0	301	5	-1	0	40101	4305	4306	4307	4308	-1	-1	23	23	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
40303	小无相功	403	逍遥派无上内功，鸠摩智曾以此内功催发拈花指。对单个敌人造成[a2ff00]210%[-]的内功攻击伤害。以内力激发的电弧能在敌人身上弹射[a2ff00]1[-]次，弹射造成[a2ff00]50%[-]的内功攻击伤害。	3	1050	6	2	18	43	43	0	6	11	0	1333	0	201	30	-1	0	301	5	-1	0	40101	4309	4310	4311	4312	-1	-1	23	23	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
40304	小无相功	403	逍遥派无上内功，鸠摩智曾以此内功催发拈花指。对单个敌人造成[a2ff00]215%[-]的内功攻击伤害。以内力激发的电弧能在敌人身上弹射[a2ff00]2[-]次，首次弹射造成[a2ff00]50%[-]的内功攻击伤害，每次弹射伤害减少[a2ff00]30%。	4	1220	6	3	18	43	43	0	6	11	0	1333	0	201	40	-1	0	301	5	-1	0	40101	4313	4314	4315	4316	-1	-1	23	23	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
40305	小无相功	403	逍遥派无上内功，鸠摩智曾以此内功催发拈花指。对单个敌人造成[a2ff00]220%[-]的内功攻击伤害。以内力激发的电弧能在敌人身上弹射[a2ff00]2[-]次，首次弹射造成[a2ff00]50%[-]的内功攻击伤害，每次弹射伤害减少[a2ff00]30%。	5	1380	6	3	18	43	43	0	6	11	0	1333	0	201	70	-1	0	301	5	-1	0	40101	4317	4318	4319	4320	-1	-1	23	23	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
40306	小无相功	403	逍遥派无上内功，鸠摩智曾以此内功催发拈花指。对单个敌人造成[a2ff00]225%[-]的内功攻击伤害。以内力激发的电弧能在敌人身上弹射[a2ff00]2[-]次，首次弹射造成[a2ff00]60%[-]的内功攻击伤害，每次弹射伤害减少[a2ff00]30%。	6	1540	6	3	18	43	43	0	6	11	0	1333	0	201	110	-1	0	301	5	-1	0	40101	4321	4322	4323	4324	-1	-1	23	23	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
40307	小无相功	403	逍遥派无上内功，鸠摩智曾以此内功催发拈花指。对单个敌人造成[a2ff00]230%[-]的内功攻击伤害。以内力激发的电弧能在敌人身上弹射[a2ff00]2[-]次，首次弹射造成[a2ff00]60%[-]的内功攻击伤害，每次弹射伤害减少[a2ff00]30%。	7	1700	6	3	18	43	43	0	6	11	0	1333	0	201	140	-1	0	301	5	-1	0	40101	4325	4326	4327	4328	-1	-1	23	23	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
40308	小无相功	403	逍遥派无上内功，鸠摩智曾以此内功催发拈花指。对单个敌人造成[a2ff00]240%[-]的内功攻击伤害。以内力激发的电弧能在敌人身上弹射[a2ff00]2[-]次，首次弹射造成[a2ff00]70%[-]的内功攻击伤害，每次弹射伤害减少[a2ff00]30%。	8	1870	6	3	18	43	43	0	6	11	0	1333	0	201	180	-1	0	301	5	-1	0	40101	4329	4330	4331	4332	-1	-1	23	23	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
40309	小无相功	403	逍遥派无上内功，鸠摩智曾以此内功催发拈花指。对单个敌人造成[a2ff00]250%[-]的内功攻击伤害。以内力激发的电弧能在敌人身上弹射[a2ff00]3[-]次，首次弹射造成[a2ff00]70%[-]的内功攻击伤害，每次弹射伤害减少[a2ff00]30%。	9	2030	6	4	18	43	43	0	6	11	0	1333	0	201	270	-1	0	301	5	-1	0	40101	4333	4334	4335	4336	-1	-1	23	23	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
40310	小无相功	403	逍遥派无上内功，鸠摩智曾以此内功催发拈花指。对单个敌人造成[a2ff00]260%[-]的内功攻击伤害。以内力激发的电弧能在敌人身上弹射[a2ff00]3[-]次，首次弹射造成[a2ff00]70%[-]的内功攻击伤害，每次弹射伤害减少[a2ff00]30%。	10	2190	6	4	18	43	43	0	6	11	0	1333	0	201	390	-1	0	301	5	-1	0	40101	4337	4338	4339	4340	-1	-1	23	23	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
40401	祝融掌	404	李秋水之绝学，将阴柔内力汇聚一点后劈出。喷射一束霜火攻击敌人，造成每秒[a2ff00]300%[-]的内功攻击伤害，持续[a2ff00]3.9[-]秒。并使命中目标减速[a2ff00]30%[-]，持续[a2ff00]3[-]秒。	1	1650	8	-1	-1	-1	-1	0	7	13	0	4999	0	201	50	-1	0	301	15	-1	0	40101	34401	34402	-1	-1	-1	-1	27	29	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
40402	祝融掌	404	李秋水之绝学，将阴柔内力汇聚一点后劈出。喷射一束霜火攻击敌人，造成每秒[a2ff00]320%[-]的内功攻击伤害，持续[a2ff00]3.9[-]秒。并使命中目标减速[a2ff00]30%[-]，持续[a2ff00]3[-]秒。	2	2010	8	-1	-1	-1	-1	0	7	13	0	4999	0	201	80	-1	0	301	15	-1	0	40101	34403	34404	-1	-1	-1	-1	27	29	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
40403	祝融掌	404	李秋水之绝学，将阴柔内力汇聚一点后劈出。喷射一束霜火攻击敌人，造成每秒[a2ff00]340%[-]的内功攻击伤害，持续[a2ff00]3.9[-]秒。并使命中目标减速[a2ff00]30%[-]，持续[a2ff00]3[-]秒。	3	2380	8	-1	-1	-1	-1	0	7	13	0	4999	0	201	140	-1	0	301	15	-1	0	40101	34405	34406	-1	-1	-1	-1	27	29	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
40404	祝融掌	404	李秋水之绝学，将阴柔内力汇聚一点后劈出。喷射一束霜火攻击敌人，造成每秒[a2ff00]360%[-]的内功攻击伤害，持续[a2ff00]3.9[-]秒。并使命中目标减速[a2ff00]30%[-]，持续[a2ff00]3[-]秒。	4	2740	8	-1	-1	-1	-1	0	7	13	0	4999	0	201	220	-1	0	301	15	-1	0	40101	34407	34408	-1	-1	-1	-1	27	29	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
40405	祝融掌	404	李秋水之绝学，将阴柔内力汇聚一点后劈出。喷射一束霜火攻击敌人，造成每秒[a2ff00]380%[-]的内功攻击伤害，持续[a2ff00]3.9[-]秒。并使命中目标减速[a2ff00]30%[-]，持续[a2ff00]3[-]秒。	5	3110	8	-1	-1	-1	-1	0	7	13	0	4999	0	201	350	-1	0	301	15	-1	0	40101	34409	34410	-1	-1	-1	-1	27	29	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
40406	祝融掌	404	李秋水之绝学，将阴柔内力汇聚一点后劈出。喷射一束霜火攻击敌人，造成每秒[a2ff00]400%[-]的内功攻击伤害，持续[a2ff00]3.9[-]秒。并使命中目标减速[a2ff00]30%[-]，持续[a2ff00]3[-]秒。	6	3480	8	-1	-1	-1	-1	0	7	13	0	4999	0	201	550	-1	0	301	15	-1	0	40101	34411	34412	-1	-1	-1	-1	27	29	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
40407	祝融掌	404	李秋水之绝学，将阴柔内力汇聚一点后劈出。喷射一束霜火攻击敌人，造成每秒[a2ff00]420%[-]的内功攻击伤害，持续[a2ff00]3.9[-]秒。并使命中目标减速[a2ff00]30%[-]，持续[a2ff00]3[-]秒。	7	3840	8	-1	-1	-1	-1	0	7	13	0	4999	0	201	700	-1	0	301	15	-1	0	40101	34413	34414	-1	-1	-1	-1	27	29	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
40408	祝融掌	404	李秋水之绝学，将阴柔内力汇聚一点后劈出。喷射一束霜火攻击敌人，造成每秒[a2ff00]450%[-]的内功攻击伤害，持续[a2ff00]3.9[-]秒。并使命中目标减速[a2ff00]30%[-]，持续[a2ff00]3[-]秒。	8	4210	8	-1	-1	-1	-1	0	7	13	0	4999	0	201	920	-1	0	301	15	-1	0	40101	34415	34416	-1	-1	-1	-1	27	29	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
40409	祝融掌	404	李秋水之绝学，将阴柔内力汇聚一点后劈出。喷射一束霜火攻击敌人，造成每秒[a2ff00]470%[-]的内功攻击伤害，持续[a2ff00]3.9[-]秒。并使命中目标减速[a2ff00]30%[-]，持续[a2ff00]3[-]秒。	9	4570	8	-1	-1	-1	-1	0	7	13	0	4999	0	201	1370	-1	0	301	15	-1	0	40101	34417	34418	-1	-1	-1	-1	27	29	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
40410	祝融掌	404	李秋水之绝学，将阴柔内力汇聚一点后劈出。喷射一束霜火攻击敌人，造成每秒[a2ff00]500%[-]的内功攻击伤害，持续[a2ff00]3.9[-]秒。并使命中目标减速[a2ff00]30%[-]，持续[a2ff00]3[-]秒。	10	4940	8	-1	-1	-1	-1	0	7	13	0	4999	0	201	1930	-1	0	301	15	-1	0	40101	34419	34420	-1	-1	-1	-1	27	29	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
40501	北冥神功	405	源自庄子《逍遥游》，吸收敌方内力汇聚于气海。对单个目标造成[a2ff00]120%[-]的内功攻击伤害，并使敌人冻结[a2ff00]3[-]秒。	1	1100	0	-1	-1	-1	-1	0	6	12	0	1000	0	201	20	-1	0	301	8	-1	0	40101	4501	114501	-1	-1	-1	-1	130	130	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
40502	北冥神功	405	源自庄子《逍遥游》，吸收敌方内力汇聚于气海。对单个目标造成[a2ff00]125%[-]的内功攻击伤害，并使敌人冻结[a2ff00]3[-]秒。	2	1340	0	-1	-1	-1	-1	0	6	12	0	1000	0	201	30	-1	0	301	8	-1	0	40101	4502	114502	-1	-1	-1	-1	130	130	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
40503	北冥神功	405	源自庄子《逍遥游》，吸收敌方内力汇聚于气海。对单个目标造成[a2ff00]130%[-]的内功攻击伤害，并使敌人冻结[a2ff00]3.5[-]秒。	3	1580	0	-1	-1	-1	-1	0	6	12	0	1000	0	201	60	-1	0	301	8	-1	0	40101	4503	114503	-1	-1	-1	-1	130	130	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
40504	北冥神功	405	源自庄子《逍遥游》，吸收敌方内力汇聚于气海。对单个目标造成[a2ff00]140%[-]的内功攻击伤害，并使敌人冻结[a2ff00]3.5[-]秒。	4	1830	0	-1	-1	-1	-1	0	6	12	0	1000	0	201	90	-1	0	301	8	-1	0	40101	4504	114504	-1	-1	-1	-1	130	130	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
40505	北冥神功	405	源自庄子《逍遥游》，吸收敌方内力汇聚于气海。对单个目标造成[a2ff00]150%[-]的内功攻击伤害，并使敌人冻结[a2ff00]4[-]秒。	5	2070	0	-1	-1	-1	-1	0	6	12	0	1000	0	201	140	-1	0	301	8	-1	0	40101	4505	114505	-1	-1	-1	-1	130	130	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
40506	北冥神功	405	源自庄子《逍遥游》，吸收敌方内力汇聚于气海。对单个目标造成[a2ff00]160%[-]的内功攻击伤害，并使敌人冻结[a2ff00]4[-]秒。	6	2320	0	-1	-1	-1	-1	0	6	12	0	1000	0	201	220	-1	0	301	8	-1	0	40101	4506	114506	-1	-1	-1	-1	130	130	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
40507	北冥神功	405	源自庄子《逍遥游》，吸收敌方内力汇聚于气海。对单个目标造成[a2ff00]170%[-]的内功攻击伤害，并使敌人冻结[a2ff00]4.5[-]秒。	7	2560	0	-1	-1	-1	-1	0	6	12	0	1000	0	201	280	-1	0	301	8	-1	0	40101	4507	114507	-1	-1	-1	-1	130	130	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
40508	北冥神功	405	源自庄子《逍遥游》，吸收敌方内力汇聚于气海。对单个目标造成[a2ff00]180%[-]的内功攻击伤害，并使敌人冻结[a2ff00]4.5[-]秒。	8	2800	0	-1	-1	-1	-1	0	6	12	0	1000	0	201	370	-1	0	301	8	-1	0	40101	4508	114508	-1	-1	-1	-1	130	130	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
40509	北冥神功	405	源自庄子《逍遥游》，吸收敌方内力汇聚于气海。对单个目标造成[a2ff00]190%[-]的内功攻击伤害，并使敌人冻结[a2ff00]5[-]秒。	9	3050	0	-1	-1	-1	-1	0	6	12	0	1000	0	201	550	-1	0	301	8	-1	0	40101	4509	114509	-1	-1	-1	-1	130	130	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
40510	北冥神功	405	源自庄子《逍遥游》，吸收敌方内力汇聚于气海。对单个目标造成[a2ff00]200%[-]的内功攻击伤害，并使敌人冻结[a2ff00]5[-]秒。	10	3290	0	-1	-1	-1	-1	0	6	12	0	1000	0	201	770	-1	0	301	8	-1	0	40101	4510	114510	-1	-1	-1	-1	130	130	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
40601	寒霜怒雪	406	相传为无崖子小师妹所创，令敌人如坠冰窖、寒冷异常。天降寒冰轰击[a2ff00]5[-]步范围内所有敌人，造成每秒[a2ff00]125%[-]的内功攻击伤害，持续[a2ff00]5[-]秒，并使其减速[a2ff00]80%[-]，持续[a2ff00]5[-]秒。	1	2010	8	-1	-1	-1	-1	0	5	43	0	6000	0	201	50	-1	0	301	12	-1	0	40101	34601	34602	-1	-1	-1	-1	79	84	-1	-1	-1	-1	-1	-1	1	0	5	-1
40602	寒霜怒雪	406	相传为无崖子小师妹所创，令敌人如坠冰窖、寒冷异常。天降寒冰轰击[a2ff00]5[-]步范围内所有敌人，造成每秒[a2ff00]130%[-]的内功攻击伤害，持续[a2ff00]5[-]秒，并使其减速[a2ff00]80%[-]，持续[a2ff00]5[-]秒。	2	2460	8	-1	-1	-1	-1	0	5	43	0	6000	0	201	80	-1	0	301	12	-1	0	40101	34603	34604	-1	-1	-1	-1	79	84	-1	-1	-1	-1	-1	-1	1	0	5	-1
40603	寒霜怒雪	406	相传为无崖子小师妹所创，令敌人如坠冰窖、寒冷异常。天降寒冰轰击[a2ff00]5[-]步范围内所有敌人，造成每秒[a2ff00]135%[-]的内功攻击伤害，持续[a2ff00]5[-]秒，并使其减速[a2ff00]80%[-]，持续[a2ff00]5[-]秒。	3	2900	8	-1	-1	-1	-1	0	5	43	0	6000	0	201	140	-1	0	301	12	-1	0	40101	34605	34606	-1	-1	-1	-1	79	84	-1	-1	-1	-1	-1	-1	1	0	5	-1
40604	寒霜怒雪	406	相传为无崖子小师妹所创，令敌人如坠冰窖、寒冷异常。天降寒冰轰击[a2ff00]5[-]步范围内所有敌人，造成每秒[a2ff00]140%[-]的内功攻击伤害，持续[a2ff00]5[-]秒，并使其减速[a2ff00]85%[-]，持续[a2ff00]5[-]秒。	4	3350	8	-1	-1	-1	-1	0	5	43	0	6000	0	201	220	-1	0	301	12	-1	0	40101	34607	34608	-1	-1	-1	-1	79	84	-1	-1	-1	-1	-1	-1	1	0	5	-1
40605	寒霜怒雪	406	相传为无崖子小师妹所创，令敌人如坠冰窖、寒冷异常。天降寒冰轰击[a2ff00]5[-]步范围内所有敌人，造成每秒[a2ff00]150%[-]的内功攻击伤害，持续[a2ff00]5[-]秒，并使其减速[a2ff00]85%[-]，持续[a2ff00]5[-]秒。	5	3800	8	-1	-1	-1	-1	0	5	43	0	6000	0	201	350	-1	0	301	12	-1	0	40101	34609	34610	-1	-1	-1	-1	79	84	-1	-1	-1	-1	-1	-1	1	0	5	-1
40606	寒霜怒雪	406	相传为无崖子小师妹所创，令敌人如坠冰窖、寒冷异常。天降寒冰轰击[a2ff00]5[-]步范围内所有敌人，造成每秒[a2ff00]160%[-]的内功攻击伤害，持续[a2ff00]5[-]秒，并使其减速[a2ff00]85%[-]，持续[a2ff00]5[-]秒。	6	4240	8	-1	-1	-1	-1	0	5	43	0	7000	0	201	550	-1	0	301	12	-1	0	40101	34611	34612	-1	-1	-1	-1	92	84	-1	-1	-1	-1	-1	-1	1	0	5	-1
40607	寒霜怒雪	406	相传为无崖子小师妹所创，令敌人如坠冰窖、寒冷异常。天降寒冰轰击[a2ff00]5[-]步范围内所有敌人，造成每秒[a2ff00]170%[-]的内功攻击伤害，持续[a2ff00]7[-]秒，并使其减速[a2ff00]85%[-]，持续[a2ff00]5[-]秒。	7	4690	8	-1	-1	-1	-1	0	5	43	0	8000	0	201	700	-1	0	301	12	-1	0	40101	34613	34614	-1	-1	-1	-1	94	84	-1	-1	-1	-1	-1	-1	1	0	5	-1
40608	寒霜怒雪	406	相传为无崖子小师妹所创，令敌人如坠冰窖、寒冷异常。天降寒冰轰击[a2ff00]5[-]步范围内所有敌人，造成每秒[a2ff00]180%[-]的内功攻击伤害，持续[a2ff00]8[-]秒，并使其减速[a2ff00]90%[-]，持续[a2ff00]5[-]秒。	8	5140	8	-1	-1	-1	-1	0	5	43	0	9000	0	201	920	-1	0	301	12	-1	0	40101	34615	34616	-1	-1	-1	-1	96	84	-1	-1	-1	-1	-1	-1	1	0	5	-1
40609	寒霜怒雪	406	相传为无崖子小师妹所创，令敌人如坠冰窖、寒冷异常。天降寒冰轰击[a2ff00]5[-]步范围内所有敌人，造成每秒[a2ff00]190%[-]的内功攻击伤害，持续[a2ff00]9[-]秒，并使其减速[a2ff00]90%[-]，持续[a2ff00]5[-]秒。	9	5580	8	-1	-1	-1	-1	0	5	43	0	10000	0	201	1370	-1	0	301	12	-1	0	40101	34617	34618	-1	-1	-1	-1	98	84	-1	-1	-1	-1	-1	-1	1	0	5	-1
40610	寒霜怒雪	406	相传为无崖子小师妹所创，令敌人如坠冰窖、寒冷异常。天降寒冰轰击[a2ff00]5[-]步范围内所有敌人，造成每秒[a2ff00]200%[-]的内功攻击伤害，持续[a2ff00]10[-]秒，并使其减速[a2ff00]90%[-]，持续[a2ff00]5[-]秒。	10	6030	8	-1	-1	-1	-1	0	5	43	0	11000	0	201	1930	-1	0	301	12	-1	0	40101	34619	34620	-1	-1	-1	-1	100	84	-1	-1	-1	-1	-1	-1	1	0	5	-1
40701	凌波微步	407	按《易经》六十四卦方位行进，步法飘忽灵动。将你瞬间传送到前方[a2ff00]7[-]步的目标位置。	1	2190	12	7	100	0	0	0	1	45	0	1600	0	201	20	-1	0	301	3	-1	0	-1	-1	-1	-1	-1	-1	-1	81	82	-1	-1	-1	-1	-1	-1	3	0	180	-1
40702	凌波微步	407	按《易经》六十四卦方位行进，步法飘忽灵动。将你瞬间传送到前方[a2ff00]7[-]步的目标位置。并使[a2ff00]3[-]秒内防御增加[a2ff00]5%[-]。	2	2680	12	7	100	0	0	0	1	45	0	1600	0	201	30	-1	0	301	3	-1	0	-1	44502	-1	-1	-1	-1	-1	81	82	-1	-1	-1	-1	-1	-1	3	0	180	-1
40703	凌波微步	407	按《易经》六十四卦方位行进，步法飘忽灵动。将你瞬间传送到前方[a2ff00]7[-]步的目标位置。并使[a2ff00]3[-]秒内防御增加[a2ff00]10%[-]。	3	3170	12	7	100	0	0	0	1	45	0	1600	0	201	60	-1	0	301	3	-1	0	-1	44503	-1	-1	-1	-1	-1	81	82	-1	-1	-1	-1	-1	-1	3	0	180	-1
40704	凌波微步	407	按《易经》六十四卦方位行进，步法飘忽灵动。将你瞬间传送到前方[a2ff00]7[-]步的目标位置。并使[a2ff00]3[-]秒内防御增加[a2ff00]15%[-]。	4	3660	12	7	100	0	0	0	1	45	0	1600	0	201	90	-1	0	301	3	-1	0	-1	44504	-1	-1	-1	-1	-1	81	82	-1	-1	-1	-1	-1	-1	3	0	180	-1
40705	凌波微步	407	按《易经》六十四卦方位行进，步法飘忽灵动。将你瞬间传送到前方[a2ff00]7[-]步的目标位置。并使[a2ff00]3[-]秒内防御增加[a2ff00]20%[-]。	5	4140	12	7	100	0	0	0	1	45	0	1600	0	201	140	-1	0	301	3	-1	0	-1	44505	-1	-1	-1	-1	-1	81	82	-1	-1	-1	-1	-1	-1	3	0	180	-1
40706	凌波微步	407	按《易经》六十四卦方位行进，步法飘忽灵动。将你瞬间传送到前方[a2ff00]7[-]步的目标位置。并使[a2ff00]3[-]秒内防御增加[a2ff00]25%[-]。	6	4630	12	7	100	0	0	0	1	45	0	1600	0	201	220	-1	0	301	3	-1	0	-1	44506	-1	-1	-1	-1	-1	81	82	-1	-1	-1	-1	-1	-1	3	0	180	-1
40707	凌波微步	407	按《易经》六十四卦方位行进，步法飘忽灵动。将你瞬间传送到前方[a2ff00]7[-]步的目标位置。并使[a2ff00]3[-]秒内防御增加[a2ff00]30%[-]。	7	5120	12	7	100	0	0	0	1	45	0	1600	0	201	280	-1	0	301	3	-1	0	-1	44507	-1	-1	-1	-1	-1	81	82	-1	-1	-1	-1	-1	-1	3	0	180	-1
40708	凌波微步	407	按《易经》六十四卦方位行进，步法飘忽灵动。将你瞬间传送到前方[a2ff00]7[-]步的目标位置。并使[a2ff00]3[-]秒内防御增加[a2ff00]35%[-]。	8	5610	12	7	100	0	0	0	1	45	0	1600	0	201	370	-1	0	301	3	-1	0	-1	44508	-1	-1	-1	-1	-1	81	82	-1	-1	-1	-1	-1	-1	3	0	180	-1
40709	凌波微步	407	按《易经》六十四卦方位行进，步法飘忽灵动。将你瞬间传送到前方[a2ff00]7[-]步的目标位置。并使[a2ff00]3[-]秒内防御增加[a2ff00]40%[-]。	9	6090	12	7	100	0	0	0	1	45	0	1600	0	201	550	-1	0	301	3	-1	0	-1	44509	-1	-1	-1	-1	-1	81	82	-1	-1	-1	-1	-1	-1	3	0	180	-1
40710	凌波微步	407	按《易经》六十四卦方位行进，步法飘忽灵动。将你瞬间传送到前方[a2ff00]7[-]步的目标位置。并使[a2ff00]3[-]秒内防御增加[a2ff00]45%[-]。	10	6580	12	7	100	0	0	0	1	45	0	1600	0	201	770	-1	0	301	3	-1	0	-1	44510	-1	-1	-1	-1	-1	81	82	-1	-1	-1	-1	-1	-1	3	0	180	-1
40801	寒冰镜	408	以内力凝成冰镜，聪辩先生苏星河曾以此防御化功大法。激活寒冰屏障环绕你的周围，提高[a2ff00]30%[-]的防御，持续[a2ff00]10[-]秒。同时令[a2ff00]4[-]步范围内的攻击者减速[a2ff00]50%[-]，持续[a2ff00]5[-]秒。	1	3660	0	-1	-1	-1	-1	0	1	44	0	1200	0	201	20	-1	0	301	10	-1	0	-1	24701	44701	214701	-1	-1	-1	80	80	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
